seq	start	end	strand	nTSSs	nTAGs	tsrPeak	tsrWdth	tsrTrq	tsrSI	tsrMSI	featureID
scaffold_001	956221	956235	+	2	28	0.71	15	3	1.14	0.14	PPRIMP00480
scaffold_001	48559	48559	-	1	8	1	1	0	2	1	PPRIMP00014
scaffold_001	60039	60039	-	1	5	1	1	0	2	1	PPRIMP00019
scaffold_001	65971	65971	-	1	6	1	1	0	2	1	NA
scaffold_001	80127	80127	-	1	5	1	1	0	2	1	PPRIMP00030
scaffold_001	138334	138334	-	1	25	1	1	0	2	1	NA
scaffold_001	142846	142846	-	1	5	1	1	0	2	1	PPRIMP00064
scaffold_001	142887	142887	-	1	9	1	1	0	2	1	PPRIMP00064
scaffold_001	143016	143029	-	2	40	0.8	14	-3.9	1.28	0.28	PPRIMP00064
scaffold_001	208166	208166	-	1	22	1	1	0	2	1	PPRIMP00100
scaffold_001	258559	258559	-	1	14	1	1	0	2	1	NA
scaffold_001	264763	264763	-	1	6	1	1	0	2	1	NA
scaffold_001	293035	293039	-	2	11	0.55	5	-0.18	1.01	0.01	NA
scaffold_001	294161	294161	-	1	5	1	1	0	2	1	NA
scaffold_001	295411	295411	-	1	6	1	1	0	2	1	PPRIMP00136
scaffold_001	297943	297943	-	1	12	1	1	0	2	1	NA
scaffold_001	329338	329338	-	1	10	1	1	0	2	1	NA
scaffold_001	329380	329380	-	1	5	1	1	0	2	1	NA
scaffold_001	341060	341060	-	1	75	1	1	0	2	1	NA
scaffold_001	341168	341168	-	1	6	1	1	0	2	1	NA
scaffold_001	341216	341286	-	5	83	0.36	71	-8.33	-0.14	0.08	NA
scaffold_001	341322	341322	-	1	17	1	1	0	2	1	PPRIMP00161
scaffold_001	341351	341351	-	1	26	1	1	0	2	1	PPRIMP00161
scaffold_001	341390	341390	-	1	7	1	1	0	2	1	PPRIMP00161
scaffold_001	341429	341429	-	1	5	1	1	0	2	1	PPRIMP00161
scaffold_001	341461	341469	-	2	79	0.87	9	2.99	1.45	0.45	PPRIMP00161
scaffold_001	341506	341518	-	3	30	0.4	13	-1.37	0.45	0.02	PPRIMP00161
scaffold_001	348785	348785	-	1	11	1	1	0	2	1	PPRIMP00166
scaffold_001	350233	350233	-	1	6	1	1	0	2	1	PPRIMP00168
scaffold_001	350348	350348	-	1	22	1	1	0	2	1	PPRIMP00168
scaffold_001	379498	379498	-	1	5	1	1	0	2	1	NA
scaffold_001	398952	398952	-	1	10	1	1	0	2	1	NA
scaffold_001	402412	402461	-	5	49	0.39	50	3.42	-0.14	0.08	NA
scaffold_001	402646	402646	-	1	9	1	1	0	2	1	NA
scaffold_001	404434	404434	-	1	6	1	1	0	2	1	NA
scaffold_001	405273	405273	-	1	61	1	1	0	2	1	PPRIMP00202
scaffold_001	438819	438819	-	1	5	1	1	0	2	1	NA
scaffold_001	438948	438948	-	1	10	1	1	0	2	1	NA
scaffold_001	439702	439702	-	1	18	1	1	0	2	1	PPRIMP00220
scaffold_001	447224	447224	-	1	12	1	1	0	2	1	PPRIMP00226
scaffold_001	459775	459775	-	1	5	1	1	0	2	1	NA
scaffold_001	491220	491220	-	1	11	1	1	0	2	1	NA
scaffold_001	513160	513175	-	2	14	0.64	16	2.14	1.06	0.06	PPRIMP00262
scaffold_001	525075	525075	-	1	6	1	1	0	2	1	PPRIMP00270
scaffold_001	563865	563865	-	1	7	1	1	0	2	1	NA
scaffold_001	563967	563967	-	1	8	1	1	0	2	1	NA
scaffold_001	564682	564682	-	1	6	1	1	0	2	1	NA
scaffold_001	564720	564720	-	1	6	1	1	0	2	1	NA
scaffold_001	564873	564873	-	1	6	1	1	0	2	1	NA
scaffold_001	565110	565110	-	1	6	1	1	0	2	1	NA
scaffold_001	573558	573567	-	2	674	0.99	10	4.42	1.93	0.93	NA
scaffold_001	617609	617609	-	1	8	1	1	0	2	1	NA
scaffold_001	618770	618770	-	1	6	1	1	0	2	1	PPRIMP00318
scaffold_001	619491	619491	-	1	6	1	1	0	2	1	PPRIMP00319
scaffold_001	637698	637698	-	1	6	1	1	0	2	1	PPRIMP00333
scaffold_001	638518	638518	-	1	7	1	1	0	2	1	NA
scaffold_001	646592	646592	-	1	7	1	1	0	2	1	PPRIMP00339
scaffold_001	646707	646707	-	1	6	1	1	0	2	1	PPRIMP00339
scaffold_001	669478	669478	-	1	5	1	1	0	2	1	NA
scaffold_001	669696	669696	-	1	13	1	1	0	2	1	NA
scaffold_001	669782	669782	-	1	27	1	1	0	2	1	NA
scaffold_001	699914	699914	-	1	5	1	1	0	2	1	NA
scaffold_001	699941	699941	-	1	5	1	1	0	2	1	NA
scaffold_001	699970	699970	-	1	6	1	1	0	2	1	NA
scaffold_001	722017	722017	-	1	6	1	1	0	2	1	NA
scaffold_001	722519	722519	-	1	7	1	1	0	2	1	PPRIMP00364
scaffold_001	744044	744044	-	1	7	1	1	0	2	1	PPRIMP00371
scaffold_001	757408	757408	-	1	5	1	1	0	2	1	NA
scaffold_001	760036	760036	-	1	7	1	1	0	2	1	NA
scaffold_001	811855	811866	-	2	10	0.5	12	0	1	0	NA
scaffold_001	811900	812137	-	57	2446	0.1	238	19.66	-2.89	0.16	NA
scaffold_001	812168	812241	-	12	432	0.31	74	14.17	-1.02	0.16	NA
scaffold_001	812273	812336	-	8	565	0.25	64	0.46	-0.62	0.13	NA
scaffold_001	812390	812396	-	2	10	0.5	7	0	1	0	NA
scaffold_001	812435	812447	-	4	137	0.49	13	2.2	0.26	0.13	NA
scaffold_001	812492	812516	-	3	23	0.52	25	3.13	0.53	0.07	PPRIMP00411
scaffold_001	812543	812546	-	2	23	0.74	4	-0.72	1.17	0.17	PPRIMP00411
scaffold_001	812626	812628	-	2	13	0.54	3	-0.08	1	0	PPRIMP00411
scaffold_001	863634	863634	-	1	11	1	1	0	2	1	PPRIMP00434
scaffold_001	900546	900546	-	1	7	1	1	0	2	1	NA
scaffold_001	911755	911755	-	1	10	1	1	0	2	1	PPRIMP00460
scaffold_001	946483	946483	-	1	7	1	1	0	2	1	NA
scaffold_001	946573	946573	-	1	6	1	1	0	2	1	NA
scaffold_001	946616	946616	-	1	5	1	1	0	2	1	NA
scaffold_001	946702	946702	-	1	44	1	1	0	2	1	NA
scaffold_001	946918	946918	-	1	15	1	1	0	2	1	NA
scaffold_001	946951	946951	-	1	10	1	1	0	2	1	NA
scaffold_001	947036	947074	-	5	45	0.31	39	8.87	-0.22	0.05	NA
scaffold_001	947110	947158	-	4	43	0.35	49	-2.65	0.08	0.04	NA
scaffold_001	947207	947207	-	1	7	1	1	0	2	1	PPRIMP00475
scaffold_001	947249	947249	-	1	5	1	1	0	2	1	PPRIMP00475
scaffold_001	947352	947355	-	2	59	0.66	4	-0.48	1.08	0.08	PPRIMP00475
scaffold_001	958014	958014	-	1	5	1	1	0	2	1	NA
scaffold_001	958764	958764	-	1	5	1	1	0	2	1	PPRIMP00481
scaffold_001	958805	958809	-	2	22	0.55	5	0.18	1.01	0.01	PPRIMP00481
scaffold_001	960656	960656	-	1	5	1	1	0	2	1	PPRIMP00483
scaffold_002	4542	4542	+	1	7	1	1	0	2	1	NA
scaffold_002	4961	4961	+	1	5	1	1	0	2	1	NA
scaffold_002	5049	5049	+	1	8	1	1	0	2	1	NA
scaffold_002	6524	6524	+	1	14	1	1	0	2	1	PPRIMP00500
scaffold_002	7737	7737	+	1	6	1	1	0	2	1	NA
scaffold_002	8509	8509	+	1	10	1	1	0	2	1	NA
scaffold_002	8883	8883	+	1	5	1	1	0	2	1	NA
scaffold_002	9009	9009	+	1	5	1	1	0	2	1	NA
scaffold_002	9653	9653	+	1	9	1	1	0	2	1	NA
scaffold_002	35304	35304	+	1	5	1	1	0	2	1	PPRIMP00512
scaffold_002	91522	91522	+	1	7	1	1	0	2	1	NA
scaffold_002	94042	94042	+	1	8	1	1	0	2	1	NA
scaffold_002	97656	97661	+	2	233	0.91	6	2.05	1.56	0.56	PPRIMP00549
scaffold_002	117537	117537	+	1	7	1	1	0	2	1	NA
scaffold_002	135749	135749	+	1	11	1	1	0	2	1	NA
scaffold_002	150553	150555	+	2	17	0.53	3	-0.06	1	0	PPRIMP00575
scaffold_002	151021	151021	+	1	5	1	1	0	2	1	NA
scaffold_002	209234	209243	+	2	45	0.89	10	3.5	1.5	0.5	PPRIMP00606
scaffold_002	209549	209549	+	1	6	1	1	0	2	1	NA
scaffold_002	217940	217940	+	1	7	1	1	0	2	1	PPRIMP00612
scaffold_002	218371	218371	+	1	19	1	1	0	2	1	NA
scaffold_002	218546	218546	+	1	9	1	1	0	2	1	NA
scaffold_002	237561	237561	+	1	5	1	1	0	2	1	PPRIMP00624
scaffold_002	243969	243969	+	1	11	1	1	0	2	1	PPRIMP00627
scaffold_002	279618	279623	+	2	15	0.67	6	-0.83	1.08	0.08	PPRIMP00653
scaffold_002	312927	312927	+	1	5	1	1	0	2	1	NA
scaffold_002	375023	375023	+	1	39	1	1	0	2	1	PPRIMP00697
scaffold_002	390219	390219	+	1	21	1	1	0	2	1	PPRIMP00705
scaffold_002	390253	390253	+	1	5	1	1	0	2	1	PPRIMP00705
scaffold_002	390375	390375	+	1	7	1	1	0	2	1	PPRIMP00705
scaffold_002	424045	424045	+	1	6	1	1	0	2	1	NA
scaffold_002	424757	424757	+	1	8	1	1	0	2	1	NA
scaffold_002	426111	426123	+	2	15	0.53	13	0.4	1	0	NA
scaffold_002	427254	427254	+	1	6	1	1	0	2	1	NA
scaffold_002	427484	427484	+	1	6	1	1	0	2	1	NA
scaffold_002	427611	427611	+	1	5	1	1	0	2	1	NA
scaffold_002	428167	428167	+	1	9	1	1	0	2	1	NA
scaffold_002	428766	428766	+	1	27	1	1	0	2	1	NA
scaffold_002	429177	429177	+	1	5	1	1	0	2	1	NA
scaffold_002	429337	429343	+	2	17	0.65	7	0.88	1.06	0.06	NA
scaffold_002	431032	431032	+	1	6	1	1	0	2	1	NA
scaffold_002	431629	431629	+	1	6	1	1	0	2	1	NA
scaffold_002	431853	431853	+	1	5	1	1	0	2	1	NA
scaffold_002	432261	432261	+	1	10	1	1	0	2	1	NA
scaffold_002	433064	433064	+	1	7	1	1	0	2	1	NA
scaffold_002	433673	433673	+	1	6	1	1	0	2	1	NA
scaffold_002	433859	433859	+	1	10	1	1	0	2	1	NA
scaffold_002	433970	433970	+	1	8	1	1	0	2	1	NA
scaffold_002	436590	436590	+	1	12	1	1	0	2	1	NA
scaffold_002	436662	436671	+	2	10	0.5	10	0	1	0	NA
scaffold_002	436766	436766	+	1	13	1	1	0	2	1	NA
scaffold_002	437128	437128	+	1	7	1	1	0	2	1	NA
scaffold_002	437300	437300	+	1	6	1	1	0	2	1	NA
scaffold_002	449633	449633	+	1	5	1	1	0	2	1	NA
scaffold_002	500585	500585	+	1	7	1	1	0	2	1	NA
scaffold_002	542255	542255	+	1	5	1	1	0	2	1	PPRIMP00770
scaffold_002	549692	549695	+	2	224	0.65	4	0.44	1.06	0.06	PPRIMP00773
scaffold_002	550703	550709	+	3	22	0.41	7	-0.82	0.46	0.03	PPRIMP00774
scaffold_002	550764	550776	+	3	16	0.38	13	0.38	0.42	0	PPRIMP00774
scaffold_002	550857	550857	+	1	15	1	1	0	2	1	PPRIMP00774
scaffold_002	550893	550893	+	1	8	1	1	0	2	1	PPRIMP00774
scaffold_002	550950	550950	+	1	5	1	1	0	2	1	NA
scaffold_002	569134	569134	+	1	7	1	1	0	2	1	NA
scaffold_002	575878	575878	+	1	5	1	1	0	2	1	PPRIMP00788
scaffold_002	598667	598667	+	1	6	1	1	0	2	1	PPRIMP00798
scaffold_002	615859	615859	+	1	6	1	1	0	2	1	NA
scaffold_002	615890	615902	+	2	16	0.5	13	0	1	0	NA
scaffold_002	615928	615928	+	1	28	1	1	0	2	1	NA
scaffold_002	616241	616241	+	1	19	1	1	0	2	1	NA
scaffold_002	644331	644331	+	1	5	1	1	0	2	1	PPRIMP00818
scaffold_002	650443	650443	+	1	13	1	1	0	2	1	NA
scaffold_002	653200	653200	+	1	5	1	1	0	2	1	NA
scaffold_002	681155	681155	+	1	6	1	1	0	2	1	NA
scaffold_002	681322	681322	+	1	7	1	1	0	2	1	NA
scaffold_002	704042	704042	+	1	9	1	1	0	2	1	PPRIMP00842
scaffold_002	709023	709023	+	1	13	1	1	0	2	1	PPRIMP00846
scaffold_002	711661	711661	+	1	14	1	1	0	2	1	NA
scaffold_002	711787	711787	+	1	8	1	1	0	2	1	NA
scaffold_002	711851	711851	+	1	7	1	1	0	2	1	NA
scaffold_002	775918	775918	+	1	10	1	1	0	2	1	NA
scaffold_002	797549	797549	+	1	5	1	1	0	2	1	NA
scaffold_002	811275	811275	+	1	9	1	1	0	2	1	NA
scaffold_002	833949	833978	+	4	55	0.42	30	-8.79	0.19	0.1	PPRIMP00913
scaffold_002	34203	34203	-	1	7	1	1	0	2	1	NA
scaffold_002	34586	34586	-	1	20	1	1	0	2	1	PPRIMP00511
scaffold_002	36942	36942	-	1	6	1	1	0	2	1	PPRIMP00514
scaffold_002	45843	45843	-	1	6	1	1	0	2	1	NA
scaffold_002	77070	77070	-	1	20	1	1	0	2	1	NA
scaffold_002	77152	77152	-	1	5	1	1	0	2	1	PPRIMP00537
scaffold_002	77200	77200	-	1	8	1	1	0	2	1	PPRIMP00537
scaffold_002	77228	77252	-	3	28	0.46	25	0.21	0.48	0.04	PPRIMP00537
scaffold_002	77280	77280	-	1	11	1	1	0	2	1	PPRIMP00537
scaffold_002	120206	120206	-	1	15	1	1	0	2	1	NA
scaffold_002	120394	120394	-	1	6	1	1	0	2	1	NA
scaffold_002	120632	120632	-	1	5	1	1	0	2	1	NA
scaffold_002	133291	133291	-	1	11	1	1	0	2	1	PPRIMP00568
scaffold_002	145701	145701	-	1	5	1	1	0	2	1	NA
scaffold_002	146041	146041	-	1	6	1	1	0	2	1	NA
scaffold_002	154084	154084	-	1	5	1	1	0	2	1	NA
scaffold_002	158477	158477	-	1	8	1	1	0	2	1	NA
scaffold_002	168839	168839	-	1	5	1	1	0	2	1	NA
scaffold_002	185439	185439	-	1	6	1	1	0	2	1	NA
scaffold_002	229632	229632	-	1	14	1	1	0	2	1	NA
scaffold_002	229979	229979	-	1	7	1	1	0	2	1	NA
scaffold_002	230082	230082	-	1	6	1	1	0	2	1	NA
scaffold_002	230137	230137	-	1	7	1	1	0	2	1	NA
scaffold_002	230240	230240	-	1	6	1	1	0	2	1	PPRIMP00619
scaffold_002	230268	230268	-	1	7	1	1	0	2	1	PPRIMP00619
scaffold_002	230346	230370	-	4	135	0.7	25	6.96	0.72	0.36	PPRIMP00619
scaffold_002	249294	249294	-	1	32	1	1	0	2	1	PPRIMP00631
scaffold_002	262582	262582	-	1	11	1	1	0	2	1	PPRIMP00640
scaffold_002	262662	262671	-	4	91	0.36	10	-1.02	0.16	0.08	PPRIMP00640
scaffold_002	271204	271204	-	1	7	1	1	0	2	1	PPRIMP00646
scaffold_002	279627	279627	-	1	6	1	1	0	2	1	PPRIMP00652
scaffold_002	283474	283474	-	1	7	1	1	0	2	1	PPRIMP00655
scaffold_002	284092	284092	-	1	7	1	1	0	2	1	NA
scaffold_002	285387	285387	-	1	5	1	1	0	2	1	NA
scaffold_002	285673	285673	-	1	8	1	1	0	2	1	NA
scaffold_002	296492	296492	-	1	8	1	1	0	2	1	NA
scaffold_002	355595	355609	-	2	20	0.6	15	-1.4	1.03	0.03	PPRIMP00688
scaffold_002	409306	409306	-	1	5	1	1	0	2	1	NA
scaffold_002	409444	409444	-	1	12	1	1	0	2	1	NA
scaffold_002	409492	409504	-	2	11	0.55	13	0.55	1.01	0.01	NA
scaffold_002	409605	409605	-	1	14	1	1	0	2	1	NA
scaffold_002	409773	409792	-	4	80	0.76	20	7.09	0.83	0.42	PPRIMP00715
scaffold_002	411440	411440	-	1	5	1	1	0	2	1	PPRIMP00717
scaffold_002	475731	475731	-	1	6	1	1	0	2	1	PPRIMP00738
scaffold_002	495540	495540	-	1	5	1	1	0	2	1	NA
scaffold_002	514139	514139	-	1	13	1	1	0	2	1	NA
scaffold_002	524224	524224	-	1	16	1	1	0	2	1	PPRIMP00758
scaffold_002	537542	537542	-	1	6	1	1	0	2	1	NA
scaffold_002	556705	556705	-	1	6	1	1	0	2	1	NA
scaffold_002	557099	557099	-	1	8	1	1	0	2	1	NA
scaffold_002	557476	557476	-	1	7	1	1	0	2	1	PPRIMP00779
scaffold_002	557547	557547	-	1	6	1	1	0	2	1	PPRIMP00779
scaffold_002	624739	624739	-	1	5	1	1	0	2	1	NA
scaffold_002	629170	629170	-	1	8	1	1	0	2	1	PPRIMP00809
scaffold_002	629257	629257	-	1	7	1	1	0	2	1	PPRIMP00809
scaffold_002	632723	632723	-	1	6	1	1	0	2	1	NA
scaffold_002	636048	636048	-	1	5	1	1	0	2	1	NA
scaffold_002	656759	656759	-	1	5	1	1	0	2	1	NA
scaffold_002	702971	702971	-	1	9	1	1	0	2	1	NA
scaffold_002	713356	713356	-	1	7	1	1	0	2	1	NA
scaffold_002	727330	727330	-	1	7	1	1	0	2	1	PPRIMP00858
scaffold_002	731145	731145	-	1	6	1	1	0	2	1	PPRIMP00860
scaffold_002	731171	731171	-	1	15	1	1	0	2	1	PPRIMP00860
scaffold_002	790923	790923	-	1	5	1	1	0	2	1	NA
scaffold_002	800613	800613	-	1	6	1	1	0	2	1	PPRIMP00893
scaffold_002	813172	813172	-	1	6	1	1	0	2	1	NA
scaffold_002	813402	813402	-	1	9	1	1	0	2	1	NA
scaffold_002	813514	813514	-	1	7	1	1	0	2	1	NA
scaffold_002	813875	813875	-	1	7	1	1	0	2	1	PPRIMP00903
scaffold_002	825483	825483	-	1	6	1	1	0	2	1	NA
scaffold_002	825738	825738	-	1	6	1	1	0	2	1	NA
scaffold_002	825764	825784	-	2	19	0.58	21	-1.58	1.02	0.02	NA
scaffold_002	825895	825895	-	1	8	1	1	0	2	1	NA
scaffold_002	843724	843724	-	1	6	1	1	0	2	1	NA
scaffold_002	854261	854261	-	1	11	1	1	0	2	1	NA
scaffold_002	860493	860493	-	1	7	1	1	0	2	1	NA
scaffold_002	888798	888834	-	4	35	0.31	37	-3.2	0.04	0.02	NA
scaffold_002	888882	888882	-	1	11	1	1	0	2	1	NA
scaffold_002	888949	888949	-	1	5	1	1	0	2	1	NA
scaffold_002	889079	889079	-	1	5	1	1	0	2	1	NA
scaffold_002	889276	889276	-	1	8	1	1	0	2	1	NA
scaffold_002	889441	889441	-	1	12	1	1	0	2	1	NA
scaffold_003	11652	11652	+	1	9	1	1	0	2	1	PPRIMP00977
scaffold_003	54049	54059	+	2	10	0.5	11	0	1	0	PPRIMP01000
scaffold_003	54099	54099	+	1	7	1	1	0	2	1	PPRIMP01000
scaffold_003	72599	72599	+	1	16	1	1	0	2	1	PPRIMP01011
scaffold_003	103745	103745	+	1	5	1	1	0	2	1	PPRIMP01024
scaffold_003	106181	106181	+	1	7	1	1	0	2	1	PPRIMP01026
scaffold_003	107506	107506	+	1	7	1	1	0	2	1	NA
scaffold_003	107598	107598	+	1	11	1	1	0	2	1	NA
scaffold_003	108421	108421	+	1	5	1	1	0	2	1	NA
scaffold_003	109296	109296	+	1	6	1	1	0	2	1	NA
scaffold_003	131109	131109	+	1	9	1	1	0	2	1	PPRIMP01039
scaffold_003	149828	149828	+	1	7	1	1	0	2	1	NA
scaffold_003	156225	156225	+	1	8	1	1	0	2	1	NA
scaffold_003	169089	169089	+	1	6	1	1	0	2	1	PPRIMP01058
scaffold_003	172470	172486	+	2	11	0.55	17	0.73	1.01	0.01	PPRIMP01059
scaffold_003	172676	172676	+	1	5	1	1	0	2	1	NA
scaffold_003	181826	181826	+	1	5	1	1	0	2	1	PPRIMP01065
scaffold_003	253011	253011	+	1	7	1	1	0	2	1	PPRIMP01112
scaffold_003	255312	255332	+	2	40	0.88	21	-7.5	1.46	0.46	PPRIMP01115
scaffold_003	255418	255418	+	1	8	1	1	0	2	1	PPRIMP01115
scaffold_003	255561	255561	+	1	13	1	1	0	2	1	NA
scaffold_003	255599	255643	+	5	56	0.25	45	-0.16	-0.24	0.03	NA
scaffold_003	255721	255747	+	3	34	0.62	27	4.82	0.67	0.16	NA
scaffold_003	255805	255808	+	2	16	0.69	4	-0.56	1.1	0.1	NA
scaffold_003	300539	300539	+	1	5	1	1	0	2	1	PPRIMP01145
scaffold_003	307044	307083	+	6	357	0.47	40	-13.04	0.34	0.36	PPRIMP01150
scaffold_003	307404	307416	+	2	14	0.57	13	0.86	1.01	0.01	NA
scaffold_003	323529	323529	+	1	25	1	1	0	2	1	PPRIMP01162
scaffold_003	323861	323861	+	1	5	1	1	0	2	1	NA
scaffold_003	343570	343570	+	1	5	1	1	0	2	1	NA
scaffold_003	343775	343775	+	1	8	1	1	0	2	1	NA
scaffold_003	344582	344602	+	2	18	0.61	21	-2.22	1.04	0.04	PPRIMP01171
scaffold_003	354896	354896	+	1	7	1	1	0	2	1	PPRIMP01180
scaffold_003	362683	362683	+	1	7	1	1	0	2	1	PPRIMP01185
scaffold_003	373009	373009	+	1	5	1	1	0	2	1	NA
scaffold_003	397739	397740	+	2	113	0.95	2	-0.45	1.7	0.7	PPRIMP01198
scaffold_003	397782	397803	+	2	53	0.91	22	-8.52	1.55	0.55	PPRIMP01198
scaffold_003	437059	437059	+	1	5	1	1	0	2	1	NA
scaffold_003	454893	454893	+	1	10	1	1	0	2	1	PPRIMP01223
scaffold_003	465283	465283	+	1	5	1	1	0	2	1	PPRIMP01227
scaffold_003	479813	479823	+	2	195	0.97	11	4.74	1.83	0.83	PPRIMP01233
scaffold_003	479854	479857	+	2	21	0.52	4	-0.07	1	0	PPRIMP01233
scaffold_003	479885	479885	+	1	7	1	1	0	2	1	PPRIMP01233
scaffold_003	479925	479925	+	1	9	1	1	0	2	1	PPRIMP01233
scaffold_003	480071	480071	+	1	6	1	1	0	2	1	NA
scaffold_003	481201	481211	+	2	68	0.91	11	-4.12	1.57	0.57	NA
scaffold_003	481340	481340	+	1	10	1	1	0	2	1	NA
scaffold_003	481416	481416	+	1	7	1	1	0	2	1	NA
scaffold_003	481459	481476	+	3	19	0.42	18	0.55	0.44	0.02	NA
scaffold_003	481551	481551	+	1	9	1	1	0	2	1	NA
scaffold_003	481576	481576	+	1	13	1	1	0	2	1	NA
scaffold_003	481641	481688	+	5	43	0.37	48	8.99	-0.21	0.05	NA
scaffold_003	483043	483043	+	1	9	1	1	0	2	1	NA
scaffold_003	483138	483138	+	1	6	1	1	0	2	1	NA
scaffold_003	483838	483838	+	1	11	1	1	0	2	1	NA
scaffold_003	518665	518665	+	1	12	1	1	0	2	1	PPRIMP01250
scaffold_003	518691	518691	+	1	12	1	1	0	2	1	PPRIMP01250
scaffold_003	519122	519122	+	1	6	1	1	0	2	1	NA
scaffold_003	519781	519781	+	1	41	1	1	0	2	1	NA
scaffold_003	520402	520402	+	1	6	1	1	0	2	1	NA
scaffold_003	521140	521140	+	1	9	1	1	0	2	1	NA
