753,WGD24358
754,WGD24362
755,WGD24364
756,WGD24373
757,WGD24374
758,WGD24378
759,WGD24380
760,WGD24391
761,WGD24401
762,WGD24402
763,WGD24403
764,WGD24404
765,WGD24409
766,WGD24410
767,WGD24412
768,WGD24413
769,WGD24414
770,WGD24430
771,WGD24431
772,WGD24437
773,WGD24438
774,WGD24439
775,WGD24440
776,WGD24442
777,WGD24443
778,WGD24444
779,WGD24445
780,WGD24446
781,WGD24447
782,WGD24448
783,WGD24456
784,WGD24465
785,WGD24466
786,WGD24467
787,WGD24468
788,WGD24469
789,WGD24470
790,WGD24472
791,WGD24473
792,WGD24474
793,WGD24475
794,WGD24476
795,WGD24478
796,WGD24479
797,WGD24483
798,WGD24484
799,WGD24485
800,WGD24486
801,WGD24488
802,WGD24489
803,WGD24490
804,WGD24491
805,WGD24495
806,WGD24496
807,WGD24498
808,WGD24499
809,WGD24503
810,WGD24504
811,WGD24505
812,WGD24506
813,WGD24509
814,WGD24511
815,WGD24520
816,WGD24524
817,WGD24531
818,WGD24533
819,WGD24534
820,WGD24536
821,WGD24541
822,WGD24544
823,WGD24550
824,WGD24554
825,WGD24555
826,WGD24556
827,WGD24566
828,WGD24569
829,WGD24570
830,WGD24571
831,WGD24574
832,WGD24575
833,WGD24576
834,WGD24578
835,WGD24579
836,WGD24580
837,WGD24581
838,WGD24582
839,WGD24583
840,WGD24585
841,WGD24586
842,WGD24589
843,WGD24592
844,WGD24593
845,WGD24594
846,WGD24601
847,WGD24602
848,WGD24604
849,WGD24606
850,WGD24607
851,WGD24613
852,WGD24615
853,WGD24619
854,WGD24622
855,WGD24623
856,WGD24627
857,WGD24628
858,WGD24629
859,WGD24631
860,WGD24634
861,WGD24635
862,WGD24636
863,WGD24637
864,WGD24638
865,WGD24644
866,WGD24645
867,WGD24656
868,WGD24659
869,WGD24660
870,WGD24661
871,WGD24662
872,WGD24667
873,WGD24673
874,WGD24686
875,WGD24689
876,WGD24690
877,WGD24691
878,WGD24692
879,WGD24694
880,WGD24695
881,WGD24703
882,WGD24706
883,WGD24707
884,WGD24708
885,WGD24709
886,WGD24710
887,WGD24714
888,WGD24715
889,WGD24717
890,WGD24718
891,WGD24719
892,WGD24720
893,WGD24738
894,WGD24739
895,WGD24740
896,WGD24741
897,WGD24742
898,WGD24749
899,WGD24750
900,WGD24761
901,WGD24763
902,WGD24772
903,WGD24773
904,WGD24774
905,WGD24775
906,WGD24777
907,WGD24778
908,WGD24780
909,WGD24781
910,WGD24782
911,WGD24783
912,WGD24799
913,WGD24800
914,WGD24801
915,WGD24803
916,WGD24804
917,WGD24822
918,WGD24823
919,WGD24828
920,WGD24829
921,WGD24832
922,WGD24837
923,WGD24838
924,WGD24848
925,WGD24849
926,WGD24850
927,WGD24851
928,WGD24852
929,WGD24853
930,WGD24857
931,WGD24858
932,WGD24860
933,WGD24861
934,WGD24862
935,WGD24864
936,WGD24865
937,WGD24866
938,WGD24867
939,WGD24868
940,WGD24869
941,WGD24870
942,WGD24878
943,WGD24879
944,WGD24887
945,WGD24888
946,WGD24889
947,WGD24892
948,WGD24894
949,WGD24898
950,WGD24901
951,WGD24905
952,WGD24915
953,WGD24916
954,WGD24923
955,WGD24924
956,WGD24926
957,WGD24927
958,WGD24938
959,WGD24949
960,WGD24950
961,WGD24953
962,WGD24974
963,WGD24985
964,WGD24986
965,WGD24992
966,WGD25004
967,WGD25038
968,WGD25039
969,WGD25040
970,WGD25045
971,WGD25046
972,WGD25048
973,WGD25054
974,WGD25055
975,WGD25061
976,WGD25063
977,WGD25065
978,WGD25073
979,WGD25075
980,WGD25076
981,WGD25084
982,WGD25085
983,WGD25091
984,WGD25092
985,WGD25095
986,WGD25097
987,WGD25100
988,WGD25102
989,WGD25103
990,WGD25105
991,WGD25110
992,WGD25111
993,WGD25135
994,WGD25137
995,WGD25141
996,WGD25142
997,WGD25162
998,WGD25163
999,WGD25165
1000,WGD25169
1001,WGD25170
1002,WGD25171
1003,WGD25172
1004,WGD25176
1005,WGD25177
1006,WGD25184
1007,WGD25185
1008,WGD25186
1009,WGD25190
1010,WGD25192
1011,WGD25194
1012,WGD25205
1013,WGD25207
1014,WGD25208
1015,WGD25209
1016,WGD25210
1017,WGD25214
1018,WGD25220
1019,WGD25238
1020,WGD25244
1021,WGD25246
1022,WGD25247
1023,WGD25248
1024,WGD25255
1025,WGD25266
1026,WGD25267
1027,WGD25276
1028,WGD25286
1029,WGD25293
1030,WGD25305
1031,WGD25306
1032,WGD25308
1033,WGD25313
1034,WGD25314
1035,WGD25316
1036,WGD25325
1037,WGD25336
1038,WGD25345
1039,WGD25360
1040,WGD25369
1041,WGD25399
1042,WGD25400
1043,WGD25401
1044,WGD25406
1045,WGD25407
1046,WGD25408
1047,WGD25410
1048,WGD25411
1049,WGD25413
1050,WGD25415
1051,WGD25417
1052,WGD25424
1053,WGD25425
1054,WGD25430
1055,WGD25434
1056,WGD25435
1057,WGD25447
1058,WGD25448
1059,WGD25458
1060,WGD25464
1061,WGD25474
1062,WGD25477
1063,WGD25484
1064,WGD25487
1065,WGD25488
1066,WGD25491
1067,WGD25492
1068,WGD25495
1069,WGD25498
1070,WGD25499
1071,WGD25502
1072,WGD25525
1073,WGD25536
1074,WGD25541
1075,WGD25544
1076,WGD25547
1077,WGD25575
1078,WGD25577
1079,WGD25579
1080,WGD25583
1081,WGD25590
1082,WGD25614
1083,WGD25616
1084,WGD25617
1085,WGD25631
1086,WGD25632
1087,WGD25642
1088,WGD25649
1089,WGD25655
1090,WGD25656
1091,WGD25659
1092,WGD25675
1093,WGD25687
1094,WGD25702
1095,WGD25706
1096,WGD25715
1097,WGD25726
1098,WGD25734
1099,WGD25737
1100,WGD25738
1101,WGD25742
1102,WGD25746
1103,WGD25748
1104,WGD25754
1105,WGD25755
1106,WGD25756
1107,WGD25759
1108,WGD25765
1109,WGD25770
1110,WGD25771
1111,WGD25773
1112,WGD25774
1113,WGD25779
1114,WGD25793
1115,WGD25801
1116,WGD25811
1117,WGD25819
1118,WGD25821
1119,WGD25827
1120,WGD25832
1121,WGD25836
1122,WGD25839
1123,WGD25844
1124,WGD25849
1125,WGD25855
1126,WGD25886
1127,WGD25891
1128,WGD25906
1129,WGD25934
1130,WGD25944
1131,WGD25951
1132,WGD25962
1133,WGD25964
1134,WGD25976
1135,WGD25977
1136,WGD25980
1137,WGD26010
1138,WGD26029
1139,WGD26039
1140,WGD26040
1141,WGD26042
1142,WGD26069
1143,WGD26074
1144,WGD26083
1145,WGD26087
1146,WGD26090
1147,WGD26092
1148,WGD26109
1149,WGD26122
1150,WGD26123
1151,WGD26127
1152,WGD26134
1153,WGD26138
1154,WGD26139
1155,WGD26140
1156,WGD26148
1157,WGD26149
1158,WGD26162
1159,WGD26175
1160,WGD26176
1161,WGD26179
1162,WGD26196
1163,WGD26197
1164,WGD26202
1165,WGD26207
1166,WGD26208
1167,WGD26215
1168,WGD26218
1169,WGD26220
1170,WGD26222
1171,WGD26224
1172,WGD26225
1173,WGD26228
1174,WGD26230
1175,WGD26233
1176,WGD26243
1177,WGD26247
1178,WGD26261
1179,WGD26288
1180,WGD26289
1181,WGD26290
1182,WGD26296
1183,WGD26302
1184,WGD26315
1185,WGD26317
1186,WGD26320
1187,WGD26325
1188,WGD26327
1189,WGD26330
1190,WGD26333
1191,WGD26335
1192,WGD26343
1193,WGD26344
1194,WGD26347
1195,WGD26353
1196,WGD26354
1197,WGD26358
1198,WGD26361
1199,WGD26367
1200,WGD26376
1201,WGD26378
1202,WGD26382
1203,WGD26386
1204,WGD26390
1205,WGD26396
1206,WGD26407
1207,WGD26409
1208,WGD26411
1209,WGD26412
1210,WGD26413
1211,WGD26417
1212,WGD26418
1213,WGD26422
1214,WGD26423
1215,WGD26424
1216,WGD26435
1217,WGD26455
1218,WGD26456
1219,WGD26464
1220,WGD26483
1221,WGD26484
1222,WGD26513
1223,WGD26517
1224,WGD26525
1225,WGD26532
1226,WGD26535
1227,WGD26536
1228,WGD26545
1229,WGD26550
1230,WGD26551
1231,WGD26555
1232,WGD26561
1233,WGD26577
1234,WGD26580
1235,WGD26599
1236,WGD26611
1237,WGD26612
1238,WGD26613
1239,WGD26620
1240,WGD26646
1241,WGD26647
1242,WGD26648
1243,WGD26649
1244,WGD26657
1245,WGD26658
1246,WGD26660
1247,WGD26666
1248,WGD26671
1249,WGD26691
1250,WGD26692
1251,WGD26704
1252,WGD26728
1253,WGD26751
1254,WGD26768
1255,WGD26772
1256,WGD26779
1257,WGD26794
1258,WGD26796
1259,WGD26802
1260,WGD26803
1261,WGD26804
1262,WGD26806
1263,WGD26808
1264,WGD26811
1265,WGD26818
1266,WGD26824
1267,WGD26826
1268,WGD26832
1269,WGD26833
1270,WGD26835
1271,WGD26838
1272,WGD26844
1273,WGD26852
1274,WGD26854
1275,WGD26866
1276,WGD26872
1277,WGD26887
1278,WGD26890
1279,WGD26895
1280,WGD26904
1281,WGD26912
1282,WGD26921
1283,WGD26922
1284,WGD26923
1285,WGD26933
1286,WGD26934
1287,WGD26936
1288,WGD26944
1289,WGD26947
1290,WGD26949
1291,WGD26950
1292,WGD26971
1293,WGD26972
1294,WGD26976
1295,WGD26992
1296,WGD27000
1297,WGD27008
1298,WGD27010
1299,WGD27020
1300,WGD27021
1301,WGD27024
1302,WGD27025
1303,WGD27035
1304,WGD27038
1305,WGD27041
1306,WGD27042
1307,WGD27066
1308,WGD27068
1309,WGD27070
1310,WGD27076
1311,WGD27082
1312,WGD27083
1313,WGD27093
1314,WGD27102
1315,WGD27110
1316,WGD27112
1317,WGD27116
1318,WGD27119
1319,WGD27125
1320,WGD27129
1321,WGD27131
1322,WGD27134
1323,WGD27147
1324,WGD27149
1325,WGD27155
1326,WGD27156
1327,WGD27162
1328,WGD27164
1329,WGD27165
1330,WGD27174
1331,WGD27176
1332,WGD27180
1333,WGD27196
1334,WGD27211
1335,WGD27217
1336,WGD27218
1337,WGD27219
1338,WGD27237
1339,WGD27240
1340,WGD27243
1341,WGD27246
1342,WGD27247
1343,WGD27256
1344,WGD27260
1345,WGD27263
1346,WGD27265
1347,WGD27266
1348,WGD27270
1349,WGD27271
1350,WGD27274
1351,WGD27280
1352,WGD27281
1353,WGD27287
1354,WGD27288
1355,WGD27289
1356,WGD27290
1357,WGD27296
1358,WGD27301
1359,WGD27302
1360,WGD27303
1361,WGD27304
1362,WGD27310
1363,WGD27311
1364,WGD27312
1365,WGD27313
1366,WGD27316
1367,WGD27318
1368,WGD27319
1369,WGD27330
1370,WGD27331
1371,WGD27332
1372,WGD27333
1373,WGD27334
1374,WGD27336
1375,WGD27338
1376,WGD27339
1377,WGD27350
1378,WGD27351
1379,WGD27358
1380,WGD27359
1381,WGD27360
1382,WGD27361
1383,WGD27371
1384,WGD27377
1385,WGD27378
1386,WGD27380
1387,WGD27384
1388,WGD27387
1389,WGD27393
1390,WGD27406
1391,WGD27409
1392,WGD27411
1393,WGD27416
1394,WGD27417
1395,WGD27419
1396,WGD27421
1397,WGD27428
1398,WGD27432
1399,WGD27433
1400,WGD27439
1401,WGD27443
1402,WGD27457
1403,WGD27462
1404,WGD27477
1405,WGD27494
1406,WGD27496
1407,WGD27501
1408,WGD27510
1409,WGD27517
1410,WGD27519
1411,WGD27521
1412,WGD27527
1413,WGD27532
1414,WGD27538
1415,WGD27543
1416,WGD27549
1417,WGD27565
1418,WGD27572
1419,WGD27576
1420,WGD27591
1421,WGD27593
1422,WGD00068
1423,WGD00193
1424,WGD00369
1425,WGD00509
1426,WGD00529
1427,WGD00573
1428,WGD00765
1429,WGD00868
1430,WGD00888
1431,WGD01054
1432,WGD01225
1433,WGD01253
1434,WGD01573
1435,WGD01668
1436,WGD01706
1437,WGD02013
1438,WGD02086
1439,WGD02366
1440,WGD02551
1441,WGD02791
1442,WGD02904
1443,WGD02953
1444,WGD03059
1445,WGD03074
1446,WGD03338
1447,WGD03354
1448,WGD03390
1449,WGD03988
1450,WGD04004
1451,WGD04102
1452,WGD04158
1453,WGD04203
1454,WGD04259
1455,WGD04315
1456,WGD04653
1457,WGD04781
1458,WGD04847
1459,WGD04987
1460,WGD05024
1461,WGD05025
1462,WGD05190
1463,WGD05226
1464,WGD05407
1465,WGD05746
1466,WGD05782
1467,WGD05899
1468,WGD06004
1469,WGD06157
1470,WGD06440
1471,WGD06443
1472,WGD06655
1473,WGD06665
1474,WGD06722
1475,WGD06805
1476,WGD06872
1477,WGD06985
1478,WGD07011
1479,WGD07048
1480,WGD07134
1481,WGD07191
1482,WGD07235
1483,WGD07362
1484,WGD07397
1485,WGD07461
1486,WGD07905
1487,WGD08374
1488,WGD08452
1489,WGD08529
1490,WGD08592
1491,WGD08620
1492,WGD08626
1493,WGD09079
1494,WGD09204
1495,WGD09436
1496,WGD09459
1497,WGD09647
1498,WGD09661
1499,WGD09748
1500,WGD09842
1501,WGD09848
1502,WGD09978
1503,WGD09979
1504,WGD10058
1505,WGD10101
1506,WGD10211
1507,WGD10228
1508,WGD10275
1509,WGD10278
1510,WGD10313
1511,WGD10461
1512,WGD10777
1513,WGD10820
1514,WGD10821
1515,WGD10867
1516,WGD10985
1517,WGD11157
1518,WGD11183
1519,WGD11308
1520,WGD11589
1521,WGD11755
1522,WGD11805
1523,WGD11920
1524,WGD12021
1525,WGD12028
1526,WGD12349
1527,WGD12476
1528,WGD12600
1529,WGD12756
1530,WGD13106
1531,WGD13359
1532,WGD13594
1533,WGD13733
1534,WGD13810
1535,WGD13811
1536,WGD13814
1537,WGD13817
1538,WGD13964
1539,WGD14131
1540,WGD14211
1541,WGD14381
1542,WGD14410
1543,WGD14490
1544,WGD14500
1545,WGD14591
1546,WGD14862
1547,WGD15013
1548,WGD15027
1549,WGD15044
1550,WGD15210
1551,WGD15489
1552,WGD15711
1553,WGD15730
1554,WGD15790
1555,WGD16053
1556,WGD16171
1557,WGD16176
1558,WGD16218
1559,WGD16240
1560,WGD16242
1561,WGD16251
1562,WGD16702
1563,WGD16803
1564,WGD16906
1565,WGD17006
1566,WGD17015
1567,WGD17153
1568,WGD17215
1569,WGD17230
1570,WGD17379
1571,WGD17398
1572,WGD17412
1573,WGD17465
1574,WGD17475
1575,WGD17556
1576,WGD17576
1577,WGD17589
1578,WGD17601
1579,WGD17612
1580,WGD17709
1581,WGD17756
1582,WGD17828
1583,WGD17833
1584,WGD17851
1585,WGD17864
1586,WGD17904
1587,WGD17905
1588,WGD17964
1589,WGD18011
1590,WGD18012
1591,WGD18023
1592,WGD18133
1593,WGD18230
1594,WGD18239
1595,WGD18256
1596,WGD18271
1597,WGD18284
1598,WGD18286
1599,WGD18292
1600,WGD18299
1601,WGD18330
1602,WGD18426
1603,WGD18432
1604,WGD18673
1605,WGD18688
1606,WGD18755
1607,WGD18785
1608,WGD18790
1609,WGD18832
1610,WGD18898
1611,WGD18948
1612,WGD19042
1613,WGD19130
1614,WGD19139
1615,WGD19163
1616,WGD19173
1617,WGD19176
1618,WGD19199
1619,WGD19248
1620,WGD19256
1621,WGD19257
1622,WGD19261
1623,WGD19299
1624,WGD19301
1625,WGD19303
1626,WGD19309
1627,WGD19322
1628,WGD19338
1629,WGD19340
1630,WGD19350
1631,WGD19361
1632,WGD19362
1633,WGD19370
1634,WGD19378
1635,WGD19406
1636,WGD19414
1637,WGD19464
1638,WGD19471
1639,WGD19483
1640,WGD19498
1641,WGD19502
1642,WGD19513
1643,WGD19519
1644,WGD19542
1645,WGD19589
1646,WGD19622
1647,WGD19674
1648,WGD19684
1649,WGD19687
1650,WGD19769
1651,WGD19782
1652,WGD19820
1653,WGD19822
1654,WGD19866
1655,WGD19871
1656,WGD19884
1657,WGD19916
1658,WGD19947
1659,WGD19952
1660,WGD19955
1661,WGD19983
1662,WGD19990
1663,WGD20010
1664,WGD20011
1665,WGD20070
1666,WGD20081
1667,WGD20083
